	Time	Field	Moment	Temerature	dMoment	Kramer	Jc	Fp	Km	Hnorm	Fpnorm
2041	1021058.0	8.2115	-0.0204515	4.102	0.04392105	0.35476597	0.009246536842105264	0.07592793727894737	0.16277780073943737	1.950660395286963	0.818680492868941
2042	1021558.0	8.2164	-0.02042548	4.103	0.04384702	0.35451976	0.009230951578947369	0.07584519055326316	0.1626648173678208	1.951824401368301	0.8177882899118456
2043	1022058.0	8.2214	-0.02039298	4.103	0.04378294	0.35431449	0.00921746105263158	0.07578043429810526	0.16257063432244762	1.9530121626757884	0.8170900662436027
2044	1022559.0	8.2265	-0.02034754	4.105	0.04371293	0.35408598	0.009202722105263158	0.07570619339894737	0.16246579102699313	1.954223679209426	0.8162895759617408
2045	1023060.0	8.2315	-0.02031504	4.106	0.04366618	0.35395037	0.00919288	0.07567119172	0.1624035585450402	1.9554114405169138	0.8159121761165877
2046	1023560.0	8.2364	-0.02029944	4.107	0.0436359	0.35388024	0.009186505263157894	0.07566373194947368	0.1623713948788101	1.9565754465982514	0.8158317423680882
2047	1024060.0	8.2414	-0.02027995	4.108	0.04360295	0.35380031	0.009179568421052631	0.07565249518526315	0.1623347064294938	1.9577632079057394	0.8157105838065389
2048	1024560.0	8.2465	-0.02026305	4.109	0.04355518	0.35366114	0.009169511578947367	0.07561637723578946	0.16227085238657504	1.9589747244393765	0.8153211479580723
2049	1025061.0	8.2515	-0.02024098	4.11	0.0435086	0.35352551	0.009159705263157895	0.07558130797894737	0.16220863724026371	1.9601624857468642	0.8149430194653866
2050	1025561.0	8.2564	-0.02021366	4.11	0.04346191	0.35338824	0.009149875789473684	0.07554503446821052	0.16214564198048714	1.961326491828202	0.8145519063031914
2051	1026061.0	8.2614	-0.02020978	4.11	0.04344716	0.35338174	0.00914677052631579	0.07556513002610526	0.16214266408376035	1.9625142531356898	0.814768583350288
2052	1026561.0	8.2665	-0.02020071	4.11	0.04341793	0.35331737	0.009140616842105263	0.07556090912526316	0.16211312207121048	1.9637257696693273	0.8147230721813349
2053	1027061.0	8.2715	-0.02018511	4.11	0.04338614	0.35324138	0.009133924210526315	0.07555125410736842	0.16207826176050785	1.9649135309768149	0.8146189685392238
2054	1027561.0	8.2764	-0.02015002	4.109	0.04332247	0.35303435	0.00912052	0.07548507172800001	0.16198327226932244	1.966077537058153	0.8139053679212916
2055	1028062.0	8.2816	-0.0201071	4.109	0.04325513	0.35281527	0.009106343157894737	0.07541509149642105	0.16188274819558993	1.9673128088179397	0.8131508175866807
2056	1028562.0	8.2865	-0.02007072	4.109	0.04320033	0.35264386	0.009094806315789475	0.07536411253578948	0.16180409586410482	1.968476814899278	0.8126011453301769
2057	1029062.0	8.2915	-0.02004347	4.108	0.04316996	0.35257306	0.009088412631578948	0.07535657333473683	0.1617716050968566	1.9696645762067653	0.8125198551350944
2058	1029562.0	8.2964	-0.02000838	4.108	0.04312178	0.35242829	0.00907826947368421	0.07531695486147368	0.16170518875755235	1.9708285822881035	0.8120926754647362
2059	1030062.0	8.3014	-0.01998235	4.108	0.04308687	0.35233865	0.00907092	0.075301335288	0.16166406824845223	1.9720163435955909	0.8119242599833192
2060	1030562.0	8.3065	-0.01995899	4.108	0.04304025	0.35220206	0.009061105263157895	0.07526607086842105	0.161601394902528	1.9732278601292284	0.8115440271805293
2061	1031062.0	8.3115	-0.0199408	4.108	0.04299852	0.35208426	0.009052319999999999	0.07523835767999999	0.16154733621495188	1.9744156214367161	0.8112452142854527
2062	1031562.0	8.3165	-0.01990182	4.108	0.04292893	0.35185211	0.00903766947368421	0.07516177817789473	0.1614408275419228	1.9756033827442037	0.8104195084020324
2063	1032062.0	8.3216	-0.0198602	4.108	0.04286714	0.35165271	0.009024661052631578	0.07509961941557894	0.16134932725444084	1.9768148992778412	0.8097492917730482
2064	1032562.0	8.3265	-0.01981993	4.109	0.04280351	0.35144335	0.009011265263157896	0.07503230021368422	0.16125326196431283	1.9779789053591788	0.8090234335532439
2065	1033062.0	8.3315	-0.01980174	4.109	0.04276031	0.35131868	0.00900217052631579	0.07500158374	0.16119605811864848	1.9791666666666667	0.8086922382288851
2066	1033562.0	8.3365	-0.01977967	4.11	0.04270547	0.35114596	0.008990625263157895	0.07495034750631578	0.16111682194569593	1.980354427974154	0.8081397919680149
2067	1034063.0	8.3416	-0.01977054	4.11	0.04267501	0.35107439	0.008984212631578947	0.07494270808757894	0.1610839798708801	1.9815659445077916	0.8080574211922393
2068	1034563.0	8.3465	-0.01974717	4.11	0.04262033	0.3509009	0.00897270105263158	0.07489064933578948	0.16100438289081384	1.9827299505891298	0.8074961062652111
2069	1035063.0	8.3515	-0.01972898	4.111	0.04256909	0.35074244	0.008961913684210525	0.0748454221336842	0.16093166322449237	1.9839177118966171	0.8070084513988
2070	1035563.0	8.3565	-0.01970424	4.111	0.04251111	0.35055594	0.008949707368421052	0.07478822962421053	0.16084609514598722	1.985105473204105	0.8063917825740918
2071	1036063.0	8.3614	-0.01967311	4.111	0.0424679	0.35042909	0.00894061052631579	0.07475602085473684	0.16078789080701766	1.9862694792854427	0.8060444968158795
2072	1036563.0	8.3665	-0.01965751	4.111	0.04245323	0.35042195	0.008937522105263157	0.07477577869368421	0.16078462546531863	1.9874809958190802	0.806257532463984
2073	1037063.0	8.3715	-0.01964838	4.111	0.04243095	0.35038231	0.00893283157894737	0.0747811995631579	0.16076643941199434	1.9886687571265678	0.8063159820973014
2074	1037563.0	8.3765	-0.01964708	4.111	0.04240125	0.35031199	0.00892657894736842	0.07477348855263158	0.16073415571056512	1.9898565184340555	0.8062328393948331
2075	1038063.0	8.3814	-0.0196276	4.111	0.0423631	0.35020554	0.008918547368421053	0.07474991291368421	0.16068532058418614	1.9910205245153931	0.8059786389462918
2076	1038564.0	8.3865	-0.01960682	4.111	0.04232472	0.35010009	0.008910467368421054	0.07472763458526317	0.1606369426906244	1.9922320410490308	0.8057384265350811
2077	1039064.0	8.3915	-0.01956655	4.111	0.04227238	0.34993569	0.008899448421052631	0.07467972142526316	0.16056151039855238	1.9934198023565186	0.8052218107695347
2078	1039564.0	8.3965	-0.01954707	4.11	0.04222348	0.34978531	0.008889153684210527	0.07463777890947369	0.16049251416456295	1.994607563664006	0.8047695724929629
2079	1040064.0	8.4014	-0.01950156	4.11	0.04215636	0.34955819	0.008875023157894736	0.07456261955873685	0.1603882922001248	1.9957715697453442	0.8039591791580446
2080	1040564.0	8.4065	-0.01946776	4.11	0.04209048	0.34933793	0.008861153684210527	0.07449128844631579	0.16028723554868354	1.9969830862789812	0.8031900631729861
2081	1041064.0	8.4115	-0.01944051	4.109	0.04204008	0.34918062	0.008850543157894736	0.07444634377263157	0.1602150554392942	1.998170847586469	0.8027054546227965
2082	1041564.0	8.4165	-0.01942232	4.109	0.04198717	0.34901266	0.008839404210526315	0.07439684553789473	0.16013799213808513	1.9993586088939566	0.8021717480496597
2083	1042064.0	8.4214	-0.01940018	4.108	0.04194793	0.34890028	0.008831143157894737	0.07437058898989474	0.16008643616427137	2.000522614975295	0.8018886411402925
2084	1042564.0	8.4265	-0.0193781	4.108	0.04190073	0.34875675	0.008821206315789473	0.07433189502	0.16002056377299909	2.001734131508932	0.801471429775415
2085	1043064.0	8.4315	-0.01935344	4.108	0.04185274	0.34860867	0.008811103157894736	0.07429081627578947	0.15995261847686262	2.0029218928164196	0.8010285049737947
2086	1043564.0	8.4365	-0.01934172	4.108	0.0418059	0.34846518	0.008801242105263158	0.07425167902105265	0.15988678197149434	2.004109654123907	0.800606513963032
2087	1044064.0	8.4416	-0.01931965	4.107	0.04176983	0.34836741	0.008793648421052631	0.07423246251115789	0.15984193981240205	2.0053211706575444	0.8003993151063837
2088	1044564.0	8.4465	-0.0192975	4.107	0.04172305	0.3482228	0.0087838	0.0741923667	0.15977558485245888	2.0064851767388827	0.799966988618702
2089	1045064.0	8.4515	-0.01928585	4.107	0.04170105	0.34818249	0.008779168421052632	0.07419714191052632	0.15975708930063373	2.0076729380463703	0.8000184765406361
2090	1045564.0	8.4565	-0.01925077	4.107	0.04164949	0.34801864	0.008768313684210527	0.07414924467052632	0.1596819040089397	2.008860699353858	0.799502032429871
2091	1046064.0	8.4614	-0.01922474	4.107	0.04161538	0.34792647	0.008761132631578947	0.0741314476488421	0.1596396195251768	2.0100247054351956	0.799310138971334
2092	1046564.0	8.4665	-0.01918577	4.107	0.04155624	0.34773155	0.008748682105263158	0.07407071704421053	0.15955017918110234	2.0112362219688333	0.7986553212176349
2093	1047065.0	8.4715	-0.01916758	4.107	0.04154344	0.34772934	0.008745987368421053	0.07409163199157895	0.1595491525174899	2.012423983276321	0.7988808331969345
2094	1047566.0	8.4765	-0.01914421	4.107	0.0415165	0.34766783	0.008740315789473685	0.07408728678947368	0.15952094128774205	2.0136117445838084	0.7988339817700599
2095	1048066.0	8.4816	-0.01911301	4.106	0.04147463	0.34754475	0.008731501052631579	0.074057099328	0.15946445835762624	2.0148232611174457	0.798508490432834
2096	1048567.0	8.4865	-0.01906232	4.106	0.04141338	0.34733815	0.008718606315789473	0.07399045249894735	0.15936967528596147	2.0159872671987835	0.7977898819625878
2097	1049067.0	8.4915	-0.01903111	4.106	0.04136894	0.34720286	0.00870925052631579	0.07395460084421053	0.15930760009741435	2.0171750285062715	0.7974033173933136
2098	1049568.0	8.4966	-0.01901033	4.106	0.0413243	0.3470676	0.008699852631578948	0.0739191678694737	0.15924552660557115	2.0183865450399088	0.7970212671722627
2099	1050068.0	8.5016	-0.01899998	4.105	0.0412868	0.34696108	0.008691957894736842	0.07389554923789474	0.15919666805388277	2.0195743063473963	0.7967666031627438
2100	1050569.0	8.5065	-0.01897395	4.105	0.0412309	0.34677608	0.008680189473684211	0.07383803175789475	0.15911177813674873	2.0207383124287346	0.7961464303967963
2101	1051069.0	8.5115	-0.01895447	4.105	0.04120388	0.34671338	0.008674501052631579	0.07383301570947369	0.15908300203268877	2.021926073736222	0.7960923456798823
2102	1051569.0	8.5166	-0.01893369	4.104	0.04116821	0.34661518	0.008666991578947368	0.07381330048126315	0.15903794297212684	2.0231375902698594	0.7958797694750378
2103	1052069.0	8.5216	-0.01890248	4.103	0.04111691	0.34644996	0.008656191578947368	0.07376460215915788	0.15896214559107807	2.024325351577347	0.7953546878282578
2104	1052569.0	8.5265	-0.01887652	4.103	0.04106148	0.3462661	0.008644522105263158	0.07370751773052632	0.15887779130379803	2.025489357658685	0.7947391843674495
2105	1053070.0	8.5315	-0.01885309	4.103	0.04101825	0.34613453	0.008635421052631579	0.07367309471052631	0.15881740947731118	2.0266771189661723	0.7943680238172016
2106	1053570.0	8.5366	-0.01882972	4.103	0.04097402	0.34599953	0.00862610947368421	0.07363764613305263	0.15875547647280952	2.02788863549981	0.7939858053622073
2107	1054071.0	8.5416	-0.01879334	4.103	0.04092385	0.34583825	0.008615547368421052	0.07359055940210527	0.1586814808295698	2.0290763968072976	0.7934781004319661
2108	1054572.0	8.5465	-0.01876731	4.103	0.04088059	0.34570498	0.00860644	0.07355493946	0.15862032922479308	2.0302404028886354	0.7930940342660229
2109	1055072.0	8.5517	-0.01874265	4.103	0.04084309	0.34559896	0.008598545263157894	0.07353217952694736	0.15857167188212887	2.031475674648423	0.7928486290321003
2110	1055572.0	8.5566	-0.01873488	4.103	0.04082011	0.34555119	0.008593707368421053	0.07353291646863158	0.1585497596856882	2.0326396807297606	0.7928565749845767
2111	1056072.0	8.5616	-0.01870756	4.103	0.04077344	0.34540405	0.008583882105263159	0.07349176503242107	0.1584822416743022	2.033827442037248	0.7924128663934251
2112	1056572.0	8.5665	-0.01869066	4.103	0.04072309	0.34524008	0.008573282105263159	0.07344302115473685	0.1584070156533469	2.034991448118586	0.7918872935511094
2113	1057073.0	8.5717	-0.01866471	4.103	0.04066574	0.34504926	0.008561208421052631	0.07338411022273683	0.15831945117938973	2.036226719878373	0.7912520961182073
2114	1057574.0	8.5766	-0.01865687	4.102	0.04064058	0.34499179	0.008555911578947369	0.073380631248	0.15829308119597318	2.037390725959711	0.7912145846454307
2115	1058074.0	8.5816	-0.01864256	4.102	0.04061713	0.34494248	0.008550974736842106	0.07338104480168421	0.1582704650930624	2.038578487267199	0.7912190437199973
2116	1058574.0	8.5865	-0.01861919	4.102	0.04058472	0.34485403	0.008544151578947367	0.07336435753263157	0.15822988621553305	2.0397424933485366	0.7910391159866459
2117	1059074.0	8.5917	-0.0185854	4.102	0.04053849	0.34470975	0.008534418947368422	0.07332516727010527	0.15816367780490412	2.0409777651083236	0.7906165534281132
2118	1059574.0	8.5966	-0.0185685	4.102	0.04049821	0.34458758	0.008525938947368422	0.07329408675494738	0.1581076155628105	2.042141771189662	0.7902814328864528
2119	1060074.0	8.6016	-0.01852953	4.101	0.0404449	0.34441073	0.008514715789473683	0.07324017933473682	0.1580264881620523	2.0433295324971494	0.789700184996297
2120	1060574.0	8.6065	-0.01850487	4.101	0.04040657	0.3442965	0.008506646315789474	0.07321245151684211	0.15797407877059927	2.0444935385784873	0.7894012143613273
2121	1061074.0	8.6117	-0.01847884	4.101	0.04036855	0.34418647	0.008498642105263158	0.07318775621789475	0.15792358466006054	2.0457288103382747	0.7891349413630303
2122	1061574.0	8.6166	-0.01844635	4.101	0.04031606	0.34401153	0.008487591578947368	0.0731341815991579	0.15784332461084508	2.0468928164196125	0.7885572818500158
2123	1062075.0	8.6216	-0.01841521	4.101	0.04026668	0.34385065	0.008477195789473684	0.07308699121852633	0.1577695091392836	2.0480805777271	0.7880484593341058
2124	1062576.0	8.6267	-0.01839702	4.101	0.04021659	0.34368757	0.00846665052631579	0.07303925409536842	0.1576946613563923	2.0492920942607373	0.7875337416568499
2125	1063076.0	8.6317	-0.01838789	4.101	0.04018923	0.34362039	0.00846089052631579	0.07303186875600001	0.15766384816728496	2.050479855568225	0.787454110450066
2126	1063576.0	8.6366	-0.01836193	4.101	0.04013569	0.34344016	0.00844961894736842	0.0729759790008421	0.15758114924597993	2.0516438616495627	0.7868514883594526
2127	1064076.0	8.6416	-0.01834238	4.101	0.04009938	0.34333442	0.008441974736842104	0.07295216888589473	0.15753264468108544	2.0528316229570507	0.7865947597120146
2128	1064576.0	8.6465	-0.01831642	4.101	0.0400423	0.3431386	0.008429957894736842	0.0728896309368421	0.15744279435448844	2.0539956290383885	0.7859204545644202
2129	1065076.0	8.6517	-0.01828263	4.101	0.03997555	0.34290404	0.008415905263157894	0.07281188756526315	0.1573351584922515	2.0552309007981755	0.785082199449867
2130	1065577.0	8.6566	-0.01824883	4.101	0.03991025	0.34267234	0.008402157894736842	0.07273412003157895	0.15722885686328786	2.0563949068795133	0.7842436838113889
2131	1066077.0	8.6616	-0.01821245	4.101	0.03985751	0.3424953	0.008391054736842105	0.07267995970863157	0.15714761999297008	2.0575826681870013	0.7836597090390782
2132	1066577.0	8.6665	-0.01819038	4.101	0.03983006	0.34242576	0.008385275789473684	0.07267099262947367	0.1571157094662788	2.0587466742683387	0.7835630229832248
2133	1067077.0	8.6717	-0.01818384	4.101	0.03981332	0.34240514	0.008381751578947369	0.07268403516715789	0.15710624681926744	2.059981946028126	0.783703652000188
2134	1067577.0	8.6766	-0.01816306	4.101	0.03977864	0.3423043	0.008374450526315788	0.07266175743663157	0.15705998612238917	2.0611459521094644	0.7834634460356786
2135	1068078.0	8.6816	-0.018154	4.101	0.03975826	0.34226588	0.00837016	0.072666381056	0.15704236354797055	2.0623337134169515	0.783513299450891
2136	1068578.0	8.6865	-0.01813192	4.101	0.03972719	0.34218041	0.008363618947368421	0.0726505759863158	0.15700313519021383	2.0634977194982898	0.7833428838870999
2137	1069080.0	8.6917	-0.01811761	4.1	0.03969844	0.34210772	0.008357566315789475	0.07264145914694739	0.15696979736938996	2.064732991258077	0.7832445830664136
2138	1069581.0	8.6966	-0.01809288	4.1	0.03964647	0.34193192	0.008346625263157895	0.07258726126357895	0.15688912163018384	2.0658969973394146	0.7826602033050417
2139	1070081.0	8.7016	-0.01805909	4.1	0.03958639	0.34172183	0.008333976842105262	0.07251893288926314	0.15679273059277074	2.067084758646902	0.7819234638496252
2140	1070581.0	8.7067	-0.01803702	4.1	0.03954511	0.34159364	0.008325286315789474	0.07248577036568421	0.15673391589473276	2.06829627518054	0.7815658943946743
2141	1071081.0	8.7117	-0.01803184	4.1	0.03952856	0.34157117	0.008321802105263157	0.07249704340042105	0.15672360751390796	2.0694840364880274	0.7816874440372068
2142	1071581.0	8.7166	-0.01800581	4.099	0.0394772	0.34139721	0.00831098947368421	0.07244357084631578	0.1566437766555529	2.070648042569365	0.7811108850192917
2143	1072082.0	8.7217	-0.01797468	4.099	0.03941648	0.34118441	0.008298206315789473	0.07237446602442105	0.15654615321285487	2.071859559103003	0.780365773645588
2144	1072582.0	8.7267	-0.01794218	4.098	0.03936282	0.34100097	0.00828690947368421	0.07231737290399999	0.15646197533082631	2.07304732041049	0.7797501764669894
2145	1073082.0	8.7317	-0.01790839	4.098	0.03932662	0.34089293	0.008279288421052631	0.07229226270610525	0.15641240995891478	2.074235081717978	0.7794794298890471
2146	1073582.0	8.7366	-0.01788502	4.098	0.03930231	0.34083537	0.008274170526315789	0.07228811822021051	0.15638599105586007	2.075399087799316	0.7794347426516929
2147	1074082.0	8.7416	-0.0178564	4.098	0.03927243	0.3407545	0.00826788	0.072274499808	0.15634889451073053	2.0765868491068034	0.7792879043623866
2148	1074582.0	8.7467	-0.01784209	4.098	0.03923489	0.34064127	0.008259976842105263	0.07224753944484211	0.1562969389902139	2.077798365640441	0.7789972086818634
2149	1075082.0	8.7517	-0.01782131	4.098	0.03919921	0.34053501	0.008252465263157894	0.07222310024357893	0.15624817663884782	2.0789861269479286	0.7787336970147157
2150	1075582.0	8.7566	-0.01781218	4.098	0.03917945	0.34049682	0.008248305263157894	0.07222710986736842	0.15623065035623093	2.0801501330292664	0.778776930123606
2151	1076082.0	8.7616	-0.01778623	4.098	0.03913839	0.34036691	0.00823966105263158	0.07219261427873686	0.15617104954436808	2.081337894336754	0.7784049871140265
2152	1076582.0	8.7667	-0.01776933	4.097	0.03908402	0.34017989	0.008228214736842104	0.07213429013347368	0.15608524301044235	2.0825494108703917	0.7777761166125825
2153	1077083.0	8.7717	-0.01774596	4.097	0.03903455	0.340013	0.0082178	0.07208407626	0.1560086670507543	2.083737172177879	0.7772346937824949
2154	1077583.0	8.7766	-0.01773036	4.097	0.03899436	0.33988539	0.008209338947368422	0.0720500842054737	0.15595010445313853	2.084901178259217	0.7768681800465693
2155	1078084.0	8.7817	-0.01769009	4.097	0.03893757	0.3396871	0.008197383157894736	0.07198695967768422	0.15585913683333927	2.0861126947928548	0.7761875502102424
2156	1078584.0	8.7867	-0.0176563	4.097	0.03888844	0.33952106	0.008187040000000001	0.07193706436800001	0.1557829436052777	2.087300456100342	0.7756495622418081
2157	1079084.0	8.7917	-0.01761992	4.097	0.03884092	0.33936179	0.008177035789473685	0.0718900455503158	0.15570987796913038	2.08848821740783	0.7751425895751544
2158	1079584.0	8.7966	-0.01759907	4.097	0.0388122	0.33928356	0.00817098947368421	0.07187692600421051	0.1556739827612924	2.0896522234891677	0.7750011302275596
2159	1080084.0	8.8018	-0.01757441	4.097	0.03877309	0.33916271	0.008162755789473685	0.07184694390778948	0.15561851826154258	2.0908874952489547	0.7746778532052293
2160	1080584.0	8.8067	-0.0175432	4.097	0.0387147	0.3389544	0.008150463157894736	0.07177868389263156	0.15552293547552634	2.0920515013302925	0.7739418508211869
2161	1081084.0	8.8117	-0.01749776	4.097	0.03864291	0.33868804	0.008135349473684212	0.07168625895726317	0.15540072215122827	2.0932392626377805	0.772945294160326
2162	1081584.0	8.8166	-0.01748345	4.097	0.03860912	0.33858696	0.008128235789473684	0.07166340366147367	0.15535435462534808	2.094403268719118	0.7726988606933811
2163	1082084.0	8.8218	-0.01747044	4.097	0.03857854	0.33850275	0.008121797894736842	0.07164887666778946	0.15531571166955258	2.0956385404789053	0.7725422257738048
2164	1082584.0	8.8267	-0.01745225	4.097	0.03853356	0.33835233	0.008112328421052632	0.07160508927410528	0.155246691551292	2.0968025465602436	0.7720700954048325
2165	1083084.0	8.8317	-0.01743535	4.097	0.03847788	0.33815566	0.008100606315789474	0.07154212479915789	0.15515645209769996	2.0979903078677307	0.7713911913119452
2166	1083584.0	8.8366	-0.01740681	4.097	0.03842255	0.33795929	0.008088957894736843	0.0714788853326316	0.15506635788604278	2.099154313949069	0.7707093221675971
2167	1084084.0	8.8418	-0.01738991	4.097	0.03839683	0.33789583	0.008083543157894738	0.07147307189347368	0.15503724858140133	2.100389585708856	0.7706466397162409
2168	1084584.0	8.8467	-0.01736647	4.097	0.03837453	0.33784452	0.008078848421052632	0.07147114832652632	0.15501369016080824	2.1015535917901937	0.7706258991720754
2169	1085084.0	8.8517	-0.01733793	4.097	0.03833025	0.33769723	0.008069526315789475	0.07142902608947369	0.15494611542350584	2.1027413530976813	0.7701717230805493
2170	1085584.0	8.8566	-0.01730154	4.097	0.03827851	0.33751594	0.008058633684210526	0.07137209508757894	0.15486292758009962	2.1039053591790196	0.7695578739182906
2171	1086084.0	8.8618	-0.0172794	4.097	0.03824548	0.33741977	0.00805168	0.071352377824	0.15481881507917913	2.1051406309388065	0.7693452757674212
2172	1086584.0	8.8667	-0.01725344	4.097	0.03819229	0.33723166	0.008040482105263157	0.07129254268273684	0.154732502156647	2.1063046370201444	0.7687001132001801
2173	1087084.0	8.8717	-0.01723007	4.097	0.03814155	0.3370551	0.0080298	0.07123797666000001	0.1546514784133468	2.1074923983276324	0.7681117640366308
2174	1087584.0	8.8766	-0.01720146	4.097	0.03808735	0.33686199	0.00801838947368421	0.07117603600210526	0.15456289234023518	2.1086564044089697	0.7674438990826864
2175	1088084.0	8.8818	-0.01717155	4.097	0.03805114	0.33675114	0.008010766315789473	0.07115002426357894	0.15451202306139808	2.109891676168757	0.7671634317911956
2176	1088584.0	8.8867	-0.01713129	4.097	0.03802309	0.33667344	0.00800486105263158	0.07113679871642106	0.15447636049203903	2.111055682250095	0.7670208295046895
2177	1089084.0	8.8917	-0.01711698	4.097	0.03801424	0.33668157	0.008002997894736841	0.07116025638063157	0.15448010348138477	2.1122434435575825	0.7672737579100386
2178	1089584.0	8.8966	-0.01711309	4.097	0.03799949	0.33666262	0.007999892631578947	0.07117184478610525	0.1544714045021116	2.1134074496389204	0.7673987079856597
2179	1090084.0	8.9018	-0.0171118	4.098	0.03798077	0.33662886	0.007995951578947369	0.07117836176547368	0.15445591191496263	2.114642721398708	0.767468976243597
2180	1090584.0	8.9067	-0.01709102	4.098	0.03794285	0.33650706	0.007987968421052632	0.07114643833578949	0.1544000283557419	2.1158067274800456	0.7671247671147238
2181	1091084.0	8.9117	-0.01706111	4.098	0.03788534	0.33629912	0.00797586105263158	0.07107848094273685	0.1543046199761861	2.116994488787533	0.7663920277037475
2182	1091584.0	8.9166	-0.0170481	4.098	0.0378438	0.33616089	0.007967115789473683	0.07103958464842104	0.15424119653616797	2.1181584948688714	0.7659726348090841
2183	1092084.0	8.9218	-0.01703904	4.098	0.03780668	0.33604495	0.00795930105263158	0.07101129213136842	0.15418800411097858	2.119393766628658	0.7656675753983425
2184	1092584.0	8.9267	-0.01703645	4.098	0.03777871	0.33596675	0.007953412631578947	0.07099772853831579	0.15415211661506467	2.1205577727099962	0.7655213281875878
2185	1093084.0	8.9317	-0.01700783	4.098	0.03772015	0.33575326	0.007941084210526316	0.07092738184315789	0.15405416082602533	2.121745534017484	0.7647628265197236
2186	1093584.0	8.9366	-0.01698187	4.097	0.0376635	0.33554706	0.007929157894736843	0.07085971244210527	0.15395954286592414	2.1229095400988216	0.7640331923351102
2187	1094084.0	8.9418	-0.01694938	4.097	0.03759394	0.33528581	0.007914513684210527	0.0707699984614737	0.15383967548783403	2.124144811858609	0.763065866097722
2188	1094584.0	8.9467	-0.01692853	4.097	0.03754936	0.33513283	0.007905128421052631	0.07072481244463158	0.1537694933755298	2.125308817939947	0.7625786553046355
2189	1095084.0	8.9517	-0.01688567	4.097	0.03747405	0.33484336	0.007889273684210527	0.07062241123894739	0.15363667193291106	2.1264965792474344	0.7614745311502823
2190	1095584.0	8.9566	-0.01686101	4.097	0.03743208	0.33470157	0.007880437894736842	0.07058193004800001	0.15357162161362226	2.1276605853287722	0.7610380493684189
2191	1096084.0	8.9618	-0.0168324	4.097	0.03738971	0.33456063	0.007871517894736842	0.07054296906905264	0.15350695444351775	2.1288958570885597	0.7606179590223568
2192	1096584.0	8.9667	-0.0168155	4.097	0.03735964	0.3344718	0.007865187368421053	0.07052477557642105	0.1534661847528323	2.130059863169897	0.760421790681053
2193	1097085.0	8.9717	-0.01678954	4.097	0.03732722	0.33437323	0.007858362105263158	0.07050286729978948	0.15342096290229718	2.131247624477385	0.7601855682923854
2194	1097585.0	8.9768	-0.01676869	4.097	0.03729982	0.33429799	0.007852593684210527	0.07049116298442105	0.15338643387739614	2.1324591410110227	0.7600593684373924
2195	1098085.0	8.9818	-0.01675575	4.097	0.03727927	0.33425239	0.007848267368421053	0.07049156784968422	0.15336552300500159	2.13364690231851	0.7600637338304884
2196	1098586.0	8.9867	-0.01673756	4.097	0.03724488	0.33414377	0.007841027368421053	0.07046496065178948	0.15331567022069514	2.134810908399848	0.7597768460963162
2197	1099087.0	8.9917	-0.01671024	4.097	0.03719179	0.33395195	0.00782985052631579	0.07040366697747369	0.15322766652061343	2.1359986697073357	0.7591159571363773
2198	1099588.0	8.9968	-0.01668428	4.097	0.0371564	0.33384034	0.0078224	0.07037656832	0.15317645929589732	2.137210186240973	0.7588237703201446
2199	1100088.0	9.0018	-0.01668557	4.097	0.03714854	0.33385142	0.007820745263157895	0.07040078470989473	0.15318153248924357	2.1383979475484605	0.7590848795603665
2200	1100589.0	9.0067	-0.01665566	4.097	0.03711556	0.33374858	0.007813802105263157	0.07037657142147369	0.15313435311793475	2.1395619536297987	0.7588238037612745
2201	1101089.0	9.0117	-0.01662317	4.097	0.03706822	0.33358197	0.007803835789473684	0.07032582698399999	0.15305789723415672	2.140749714937286	0.7582766602121391
2202	1101590.0	9.0168	-0.01658678	4.097	0.0370101	0.3333675	0.007791599999999999	0.07025529888	0.15295949237777698	2.1419612314709235	0.7575162025332784
2203	1102090.0	9.0218	-0.01655953	4.097	0.03696052	0.33319029	0.007781162105263157	0.07020008828126316	0.15287818932779093	2.1431489927784115	0.7569209033350478
2204	1102590.0	9.0267	-0.01652574	4.097	0.0369177	0.33304244	0.007772147368421052	0.07015684265052631	0.15281034830045698	2.144312998859749	0.7564546144359302
2205	1103090.0	9.0317	-0.01651273	4.097	0.03689001	0.33296359	0.007766317894736842	0.07014305332989475	0.15277417865240112	2.145500760167237	0.75630593335469
2206	1103591.0	9.0368	-0.01647634	4.097	0.03685025	0.3328311	0.007757947368421053	0.07010701877894736	0.15271337741726074	2.146712276700874	0.7559173967371134
2207	1104091.0	9.0418	-0.01646721	4.097	0.03682497	0.33276292	0.007752625263157895	0.07009768710442106	0.15268209842389016	2.1479000380083617	0.7558167794916797
2208	1104592.0	9.0467	-0.01643867	4.097	0.03677378	0.3325766	0.007741848421052631	0.07003818011073683	0.15259660771117742	2.1490640440896995	0.7551751551217251
2209	1105092.0	9.0518	-0.01641523	4.097	0.03671028	0.33233616	0.007728479999999999	0.069956655264	0.15248628401586747	2.1502755606233372	0.7542961268733693
2210	1105592.0	9.0568	-0.01638409	4.097	0.0366578	0.33214435	0.007717431578947368	0.06989523432421052	0.1523982879877266	2.151463321930825	0.7536338656943966
2211	1106092.0	9.0618	-0.0163672	4.097	0.03662584	0.33204534	0.0077107031578947365	0.06987284987621052	0.15235285965226353	2.1526510832383123	0.7533925090662834
2212	1106592.0	9.0667	-0.01634901	4.097	0.03660203	0.3319823	0.00770569052631579	0.06986518429494738	0.15232391488362768	2.1538150893196506	0.753309856197372
