4.2K Nb4Ta_D1_1.01mm_210C_48h_410C_50h_670C_48h 11-14-2019
11:27 AM, Thursday, November 14, 2019
File Description: l=4.75mm;d=1.1mm
Vibration Amplitude [mm]: 1.500
Calibrated at 1.5mm; Data apporpriately scaled for reduced amplitude
Vibration Frequency [Hz]: 55.00
Helium Level [%]: 75.0
Center [mm]: 14.26
Operator Name: Nawaraj

Time [ms]	Field [T]	Moment [emu]	Temp [K]	dMoment [emu]	Kramer
1877384.00000000	11.23720000	0.01408005	4.10200000	0.00000000	0.00000000
1877884.00000000	11.23220000	0.01409694	4.10200000	0.00000000	0.00000000
1878384.00000000	11.22720000	0.01410348	4.10200000	0.00000000	0.00000000
1878884.00000000	11.22230000	0.01410866	4.10200000	0.00000000	0.00000000
1879384.00000000	11.21720000	0.01410866	4.10200000	0.00000000	0.00000000
1879884.00000000	11.21220000	0.01411513	4.10200000	0.00000000	0.00000000
1880384.00000000	11.20720000	0.01411909	4.10200000	0.00000000	0.00000000
1880884.00000000	11.20230000	0.01413203	4.10200000	0.00000000	0.00000000
1881384.00000000	11.19720000	0.01415547	4.10200000	0.00000000	0.00000000
1881884.00000000	11.19220000	0.01417884	4.10200000	0.00000000	0.00000000
1882384.00000000	11.18720000	0.01419444	4.10200000	0.00000000	0.00000000
1882884.00000000	11.18230000	0.01419573	4.10200000	0.00000000	0.00000000
1883384.00000000	11.17720000	0.01420875	4.10200000	0.00000000	0.00000000
1883884.00000000	11.17220000	0.01422169	4.10200000	0.00000000	0.00000000
1884384.00000000	11.16720000	0.01423470	4.10200000	0.00000000	0.00000000
1884884.00000000	11.16210000	0.01424124	4.10200000	0.00000000	0.00000000
1885384.00000000	11.15720000	0.01424901	4.10200000	0.00000000	0.00000000
1885884.00000000	11.15220000	0.01425807	4.10200000	0.00000000	0.00000000
1886384.00000000	11.14720000	0.01427892	4.10200000	0.00000000	0.00000000
1886884.00000000	11.14230000	0.01428798	4.10200000	0.00000000	0.00000000
1887385.00000000	11.13720000	0.01430617	4.10200000	0.00000000	0.00000000
1887885.00000000	11.13220000	0.01431789	4.10200000	0.00000000	0.00000000
1888385.00000000	11.12720000	0.01434256	4.10200000	0.00000000	0.00000000
1888886.00000000	11.12230000	0.01434780	4.10200000	0.00000000	0.00000000
1889386.00000000	11.11720000	0.01434644	4.10200000	0.00000000	0.00000000
1889887.00000000	11.11220000	0.01433738	4.10200000	0.00000000	0.00000000
1890387.00000000	11.10720000	0.01436075	4.10200000	0.00000000	0.00000000
1890888.00000000	11.10230000	0.01438936	4.10200000	0.00000000	0.00000000
1891388.00000000	11.09720000	0.01441273	4.10200000	0.00000000	0.00000000
1891888.00000000	11.09220000	0.01443092	4.10200000	0.00000000	0.00000000
1892388.00000000	11.08720000	0.01445041	4.10200000	0.00000000	0.00000000
1892888.00000000	11.08210000	0.01445565	4.10200000	0.00000000	0.00000000
1893388.00000000	11.07720000	0.01446601	4.10200000	0.00000000	0.00000000
1893888.00000000	11.07220000	0.01445436	4.10200000	0.00000000	0.00000000
1894388.00000000	11.06720000	0.01446730	4.10200000	0.00000000	0.00000000
1894888.00000000	11.06210000	0.01447773	4.10200000	0.00000000	0.00000000
1895388.00000000	11.05720000	0.01450110	4.10200000	0.00000000	0.00000000
1895888.00000000	11.05220000	0.01450498	4.10200000	0.00000000	0.00000000
1896388.00000000	11.04720000	0.01452317	4.10200000	0.00000000	0.00000000
1896888.00000000	11.04210000	0.01452842	4.10200000	0.00000000	0.00000000
1897388.00000000	11.03720000	0.01454531	4.10200000	0.00000000	0.00000000
1897889.00000000	11.03220000	0.01455696	4.10200000	0.00000000	0.00000000
1898389.00000000	11.02720000	0.01458558	4.10200000	0.00000000	0.00000000
1898890.00000000	11.02210000	0.01459989	4.10200000	0.00000000	0.00000000
1899390.00000000	11.01720000	0.01461290	4.10200000	0.00000000	0.00000000
1899890.00000000	11.01220000	0.01460895	4.10200000	0.00000000	0.00000000
1900390.00000000	11.00720000	0.01461154	4.10200000	0.00000000	0.00000000
1900890.00000000	11.00210000	0.01461549	4.10200000	0.00000000	0.00000000
1901390.00000000	10.99720000	0.01463238	4.10200000	0.00000000	0.00000000
1901890.00000000	10.99200000	0.01465057	4.10200000	0.00000000	0.00000000
1902390.00000000	10.98720000	0.01466223	4.10200000	0.00000000	0.00000000
1902891.00000000	10.98210000	0.01466352	4.10200000	0.00000000	0.00000000
1903391.00000000	10.97720000	0.01468042	4.10200000	0.00000000	0.00000000
1903891.00000000	10.97220000	0.01468825	4.10200000	0.00000000	0.00000000
1904392.00000000	10.96720000	0.01469861	4.10200000	0.00000000	0.00000000
1904893.00000000	10.96210000	0.01471680	4.10200000	0.00000000	0.00000000
1905393.00000000	10.95710000	0.01473240	4.10200000	0.00000000	0.00000000
1905893.00000000	10.95220000	0.01473111	4.10200000	0.00000000	0.00000000
1906393.00000000	10.94710000	0.01474153	4.10200000	0.00000000	0.00000000
1906893.00000000	10.94210000	0.01475843	4.10200000	0.00000000	0.00000000
1907393.00000000	10.93710000	0.01478827	4.10200000	0.00000000	0.00000000
1907893.00000000	10.93220000	0.01481300	4.10200000	0.00000000	0.00000000
1908393.00000000	10.92710000	0.01482731	4.10200000	0.00000000	0.00000000
1908893.00000000	10.92210000	0.01484155	4.10200000	0.00000000	0.00000000
1909393.00000000	10.91710000	0.01484809	4.10200000	0.00000000	0.00000000
1909893.00000000	10.91220000	0.01485326	4.10200000	0.00000000	0.00000000
1910393.00000000	10.90710000	0.01486628	4.10200000	0.00000000	0.00000000
1910893.00000000	10.90210000	0.01487929	4.10200000	0.00000000	0.00000000
1911393.00000000	10.89710000	0.01488576	4.10100000	0.00000000	0.00000000
1911894.00000000	10.89220000	0.01490136	4.09900000	0.00000000	0.00000000
1912394.00000000	10.88710000	0.01490525	4.09800000	0.00000000	0.00000000
1912895.00000000	10.88210000	0.01490266	4.09700000	0.00000000	0.00000000
1913395.00000000	10.87710000	0.01490654	4.09600000	0.00000000	0.00000000
1913895.00000000	10.87220000	0.01493257	4.09600000	0.00000000	0.00000000
1914395.00000000	10.86710000	0.01494681	4.09600000	0.00000000	0.00000000
1914896.00000000	10.86210000	0.01495982	4.09600000	0.00000000	0.00000000
1915396.00000000	10.85710000	0.01496895	4.09700000	0.00000000	0.00000000
1915896.00000000	10.85220000	0.01498585	4.09700000	0.00000000	0.00000000
1916397.00000000	10.84710000	0.01500663	4.09700000	0.00000000	0.00000000
1916897.00000000	10.84210000	0.01503129	4.09700000	0.00000000	0.00000000
1917397.00000000	10.83710000	0.01503783	4.09700000	0.00000000	0.00000000
1917899.00000000	10.83200000	0.01504560	4.09700000	0.00000000	0.00000000
1918400.00000000	10.82710000	0.01504560	4.09700000	0.00000000	0.00000000
1918900.00000000	10.82210000	0.01505990	4.09700000	0.00000000	0.00000000
1919401.00000000	10.81700000	0.01507155	4.09800000	0.00000000	0.00000000
1919901.00000000	10.81200000	0.01508457	4.09800000	0.00000000	0.00000000
1920401.00000000	10.80710000	0.01510276	4.09800000	0.00000000	0.00000000
1920901.00000000	10.80210000	0.01513008	4.09800000	0.00000000	0.00000000
1921401.00000000	10.79700000	0.01514698	4.09800000	0.00000000	0.00000000
1921901.00000000	10.79200000	0.01515086	4.09700000	0.00000000	0.00000000
1922401.00000000	10.78710000	0.01513914	4.09700000	0.00000000	0.00000000
1922901.00000000	10.78210000	0.01514568	4.09700000	0.00000000	0.00000000
1923402.00000000	10.77700000	0.01515345	4.09700000	0.00000000	0.00000000
1923904.00000000	10.77200000	0.01517552	4.09700000	0.00000000	0.00000000
1924404.00000000	10.76710000	0.01518983	4.09700000	0.00000000	0.00000000
1924904.00000000	10.76190000	0.01521061	4.09700000	0.00000000	0.00000000
1925406.00000000	10.75700000	0.01522103	4.09700000	0.00000000	0.00000000
1925907.00000000	10.75200000	0.01526655	4.09700000	0.00000000	0.00000000
1926407.00000000	10.74710000	0.01528603	4.09700000	0.00000000	0.00000000
1926907.00000000	10.74190000	0.01529509	4.09700000	0.00000000	0.00000000
1927407.00000000	10.73700000	0.01529898	4.09700000	0.00000000	0.00000000
1927907.00000000	10.73200000	0.01532371	4.09600000	0.00000000	0.00000000
1928407.00000000	10.72710000	0.01533147	4.09500000	0.00000000	0.00000000
1928907.00000000	10.72190000	0.01533406	4.09500000	0.00000000	0.00000000
1929408.00000000	10.71700000	0.01533406	4.09400000	0.00000000	0.00000000
1929908.00000000	10.71200000	0.01534837	4.09400000	0.00000000	0.00000000
1930408.00000000	10.70690000	0.01536009	4.09300000	0.00000000	0.00000000
1930909.00000000	10.70190000	0.01539388	4.09300000	0.00000000	0.00000000
1931409.00000000	10.69700000	0.01539647	4.09300000	0.00000000	0.00000000
1931910.00000000	10.69200000	0.01540165	4.09300000	0.00000000	0.00000000
1932411.00000000	10.68690000	0.01539906	4.09300000	0.00000000	0.00000000
1932911.00000000	10.68190000	0.01540165	4.09300000	0.00000000	0.00000000
1933411.00000000	10.67700000	0.01541725	4.09300000	0.00000000	0.00000000
1933912.00000000	10.67200000	0.01543932	4.09400000	0.00000000	0.00000000
1934412.00000000	10.66690000	0.01545493	4.09400000	0.00000000	0.00000000
1934913.00000000	10.66190000	0.01548095	4.09400000	0.00000000	0.00000000
1935414.00000000	10.65700000	0.01546406	4.09400000	0.00000000	0.00000000
1935914.00000000	10.65190000	0.01547571	4.09400000	0.00000000	0.00000000
1936414.00000000	10.64690000	0.01549001	4.09500000	0.00000000	0.00000000
1936915.00000000	10.64190000	0.01550562	4.09500000	0.00000000	0.00000000
1937416.00000000	10.63700000	0.01551604	4.09600000	0.00000000	0.00000000
1937916.00000000	10.63190000	0.01554718	4.09600000	0.00000000	0.00000000
1938416.00000000	10.62690000	0.01556932	4.09600000	0.00000000	0.00000000
1938916.00000000	10.62190000	0.01560045	4.09600000	0.00000000	0.00000000
1939416.00000000	10.61700000	0.01561217	4.09600000	0.00000000	0.00000000
1939917.00000000	10.61190000	0.01562130	4.09600000	0.00000000	0.00000000
1940417.00000000	10.60690000	0.01563036	4.09600000	0.00000000	0.00000000
1940917.00000000	10.60190000	0.01564467	4.09600000	0.00000000	0.00000000
1941417.00000000	10.59680000	0.01565503	4.09600000	0.00000000	0.00000000
1941917.00000000	10.59190000	0.01567329	4.09600000	0.00000000	0.00000000
1942417.00000000	10.58690000	0.01567329	4.09600000	0.00000000	0.00000000
1942917.00000000	10.58190000	0.01568364	4.09600000	0.00000000	0.00000000
1943417.00000000	10.57700000	0.01568882	4.09600000	0.00000000	0.00000000
1943917.00000000	10.57190000	0.01570313	4.09600000	0.00000000	0.00000000
1944417.00000000	10.56690000	0.01571485	4.09600000	0.00000000	0.00000000
1944917.00000000	10.56180000	0.01573821	4.09600000	0.00000000	0.00000000
1945417.00000000	10.55700000	0.01574734	4.09600000	0.00000000	0.00000000
1945918.00000000	10.55190000	0.01576029	4.09600000	0.00000000	0.00000000
1946418.00000000	10.54690000	0.01576942	4.09600000	0.00000000	0.00000000
1946918.00000000	10.54190000	0.01579408	4.09700000	0.00000000	0.00000000
1947418.00000000	10.53700000	0.01580580	4.09700000	0.00000000	0.00000000
1947918.00000000	10.53190000	0.01582529	4.09700000	0.00000000	0.00000000
1948418.00000000	10.52690000	0.01583312	4.09700000	0.00000000	0.00000000
1948919.00000000	10.52190000	0.01583442	4.09700000	0.00000000	0.00000000
1949420.00000000	10.51680000	0.01584607	4.09700000	0.00000000	0.00000000
1949920.00000000	10.51180000	0.01586037	4.09700000	0.00000000	0.00000000
1950420.00000000	10.50690000	0.01587727	4.09700000	0.00000000	0.00000000
1950920.00000000	10.50190000	0.01589805	4.09700000	0.00000000	0.00000000
1951421.00000000	10.49680000	0.01591883	4.09700000	0.00000000	0.00000000
1951921.00000000	10.49190000	0.01593702	4.09700000	0.00000000	0.00000000
1952422.00000000	10.48690000	0.01594486	4.09700000	0.00000000	0.00000000
1952923.00000000	10.48190000	0.01595262	4.09700000	0.00000000	0.00000000
1953423.00000000	10.47680000	0.01594356	4.09700000	0.00000000	0.00000000
1953924.00000000	10.47180000	0.01595003	4.09700000	0.00000000	0.00000000
1954425.00000000	10.46690000	0.01594615	4.09700000	0.00000000	0.00000000
1954925.00000000	10.46180000	0.01595003	4.09700000	0.00000000	0.00000000
1955425.00000000	10.45680000	0.01596564	4.09800000	0.00000000	0.00000000
1955925.00000000	10.45180000	0.01597476	4.09900000	0.00000000	0.00000000
1956425.00000000	10.44690000	0.01598512	4.10000000	0.00000000	0.00000000
1956926.00000000	10.44180000	0.01601374	4.10100000	0.00000000	0.00000000
1957426.00000000	10.43680000	0.01604753	4.10100000	0.00000000	0.00000000
1957926.00000000	10.43180000	0.01607737	4.10100000	0.00000000	0.00000000
1958427.00000000	10.42690000	0.01610210	4.10100000	0.00000000	0.00000000
1958928.00000000	10.42180000	0.01611641	4.10100000	0.00000000	0.00000000
1959428.00000000	10.41680000	0.01612547	4.10100000	0.00000000	0.00000000
1959928.00000000	10.41180000	0.01614496	4.10100000	0.00000000	0.00000000
1960428.00000000	10.40670000	0.01615538	4.10100000	0.00000000	0.00000000
1960928.00000000	10.40180000	0.01616444	4.10000000	0.00000000	0.00000000
1961429.00000000	10.39680000	0.01617616	4.10000000	0.00000000	0.00000000
1961929.00000000	10.39180000	0.01619564	4.09900000	0.00000000	0.00000000
1962429.00000000	10.38670000	0.01621513	4.09900000	0.00000000	0.00000000
1962929.00000000	10.38180000	0.01622944	4.09900000	0.00000000	0.00000000
1963429.00000000	10.37680000	0.01623332	4.09800000	0.00000000	0.00000000
1963929.00000000	10.37180000	0.01623850	4.09800000	0.00000000	0.00000000
1964429.00000000	10.36670000	0.01626064	4.09800000	0.00000000	0.00000000
1964929.00000000	10.36180000	0.01627495	4.09800000	0.00000000	0.00000000
1965429.00000000	10.35680000	0.01629048	4.09800000	0.00000000	0.00000000
1965929.00000000	10.35180000	0.01630867	4.09800000	0.00000000	0.00000000
1966429.00000000	10.34670000	0.01633988	4.09700000	0.00000000	0.00000000
1966930.00000000	10.34180000	0.01636461	4.09700000	0.00000000	0.00000000
1967430.00000000	10.33680000	0.01638014	4.09600000	0.00000000	0.00000000
1967930.00000000	10.33180000	0.01639057	4.09600000	0.00000000	0.00000000
1968430.00000000	10.32670000	0.01641918	4.09500000	0.00000000	0.00000000
1968930.00000000	10.32180000	0.01642177	4.09500000	0.00000000	0.00000000
1969430.00000000	10.31680000	0.01642695	4.09500000	0.00000000	0.00000000
1969930.00000000	10.31180000	0.01641264	4.09500000	0.00000000	0.00000000
1970430.00000000	10.30670000	0.01641394	4.09500000	0.00000000	0.00000000
1970930.00000000	10.30180000	0.01641918	4.09500000	0.00000000	0.00000000
1971431.00000000	10.29680000	0.01644643	4.09500000	0.00000000	0.00000000
1971931.00000000	10.29170000	0.01646987	4.09500000	0.00000000	0.00000000
1972431.00000000	10.28670000	0.01649583	4.09500000	0.00000000	0.00000000
1972932.00000000	10.28180000	0.01649453	4.09600000	0.00000000	0.00000000
1973433.00000000	10.27680000	0.01650884	4.09700000	0.00000000	0.00000000
1973934.00000000	10.27170000	0.01652049	4.09700000	0.00000000	0.00000000
1974434.00000000	10.26670000	0.01655953	4.09800000	0.00000000	0.00000000
1974934.00000000	10.26180000	0.01657513	4.09800000	0.00000000	0.00000000
1975434.00000000	10.25680000	0.01659850	4.09700000	0.00000000	0.00000000
1975934.00000000	10.25170000	0.01660627	4.09700000	0.00000000	0.00000000
1976434.00000000	10.24670000	0.01662317	4.09700000	0.00000000	0.00000000
1976935.00000000	10.24180000	0.01662705	4.09700000	0.00000000	0.00000000
1977435.00000000	10.23680000	0.01665437	4.09700000	0.00000000	0.00000000
1977935.00000000	10.23170000	0.01665955	4.09600000	0.00000000	0.00000000
1978435.00000000	10.22670000	0.01669075	4.09600000	0.00000000	0.00000000
1978935.00000000	10.22180000	0.01669593	4.09600000	0.00000000	0.00000000
1979435.00000000	10.21680000	0.01670376	4.09500000	0.00000000	0.00000000
1979935.00000000	10.21170000	0.01671283	4.09500000	0.00000000	0.00000000
1980435.00000000	10.20670000	0.01673102	4.09400000	0.00000000	0.00000000
1980935.00000000	10.20180000	0.01671412	4.09400000	0.00000000	0.00000000
1981436.00000000	10.19680000	0.01674921	4.09400000	0.00000000	0.00000000
1981936.00000000	10.19170000	0.01674403	4.09400000	0.00000000	0.00000000
1982436.00000000	10.18670000	0.01674662	4.09400000	0.00000000	0.00000000
1982936.00000000	10.18180000	0.01675834	4.09400000	0.00000000	0.00000000
1983436.00000000	10.17680000	0.01679342	4.09400000	0.00000000	0.00000000
1983937.00000000	10.17170000	0.01680644	4.09400000	0.00000000	0.00000000
1984437.00000000	10.16670000	0.01682463	4.09400000	0.00000000	0.00000000
1984937.00000000	10.16180000	0.01682333	4.09400000	0.00000000	0.00000000
1985437.00000000	10.15680000	0.01684023	4.09400000	0.00000000	0.00000000
1985938.00000000	10.15170000	0.01685706	4.09400000	0.00000000	0.00000000
1986439.00000000	10.14670000	0.01687920	4.09400000	0.00000000	0.00000000
1986940.00000000	10.14160000	0.01689998	4.09400000	0.00000000	0.00000000
1987440.00000000	10.13660000	0.01692464	4.09400000	0.00000000	0.00000000
1987940.00000000	10.13170000	0.01693119	4.09400000	0.00000000	0.00000000
1988440.00000000	10.12670000	0.01695067	4.09400000	0.00000000	0.00000000
1988940.00000000	10.12180000	0.01696627	4.09400000	0.00000000	0.00000000
1989440.00000000	10.11660000	0.01698964	4.09400000	0.00000000	0.00000000
1989940.00000000	10.11170000	0.01699741	4.09400000	0.00000000	0.00000000
1990441.00000000	10.10670000	0.01700524	4.09400000	0.00000000	0.00000000
1990941.00000000	10.10160000	0.01701172	4.09400000	0.00000000	0.00000000
1991441.00000000	10.09660000	0.01702732	4.09400000	0.00000000	0.00000000
1991941.00000000	10.09170000	0.01700524	4.09400000	0.00000000	0.00000000
1992441.00000000	10.08670000	0.01700654	4.09500000	0.00000000	0.00000000
1992942.00000000	10.08160000	0.01701826	4.09600000	0.00000000	0.00000000
1993443.00000000	10.07660000	0.01704033	4.09700000	0.00000000	0.00000000
1993943.00000000	10.07170000	0.01706370	4.09800000	0.00000000	0.00000000
1994445.00000000	10.06670000	0.01708448	4.09900000	0.00000000	0.00000000
1994946.00000000	10.06160000	0.01710138	4.09900000	0.00000000	0.00000000
1995448.00000000	10.05660000	0.01713129	4.10000000	0.00000000	0.00000000
1995948.00000000	10.05170000	0.01713646	4.10000000	0.00000000	0.00000000
1996448.00000000	10.04660000	0.01716767	4.10000000	0.00000000	0.00000000
1996948.00000000	10.04160000	0.01718456	4.10000000	0.00000000	0.00000000
1997448.00000000	10.03660000	0.01719758	4.10000000	0.00000000	0.00000000
1997949.00000000	10.03170000	0.01718974	4.09900000	0.00000000	0.00000000
1998449.00000000	10.02650000	0.01719628	4.10000000	0.00000000	0.00000000
1998950.00000000	10.02160000	0.01718715	4.10000000	0.00000000	0.00000000
1999451.00000000	10.01660000	0.01719104	4.10100000	0.00000000	0.00000000
1999951.00000000	10.01150000	0.01722612	4.10100000	0.00000000	0.00000000
2000451.00000000	10.00650000	0.01726121	4.10100000	0.00000000	0.00000000
2000952.00000000	10.00160000	0.01727163	4.10100000	0.00000000	0.00000000
2001452.00000000	9.99660000	0.01728594	4.10100000	0.00000000	0.00000000
2001953.00000000	9.99150000	0.01729241	4.10100000	0.00000000	0.00000000
2002453.00000000	9.98650000	0.01731449	4.10000000	0.00000000	0.00000000
2002954.00000000	9.98160000	0.01733527	4.10000000	0.00000000	0.00000000
2003454.00000000	9.97650000	0.01736000	4.10000000	0.00000000	0.00000000
2003954.00000000	9.97150000	0.01736777	4.10000000	0.00000000	0.00000000
2004454.00000000	9.96650000	0.01738862	4.10000000	0.00000000	0.00000000
2004954.00000000	9.96160000	0.01740415	4.10000000	0.00000000	0.00000000
2005454.00000000	9.95650000	0.01741587	4.10000000	0.00000000	0.00000000
2005954.00000000	9.95150000	0.01742629	4.09900000	0.00000000	0.00000000
2006454.00000000	9.94650000	0.01744053	4.09900000	0.00000000	0.00000000
2006954.00000000	9.94160000	0.01745095	4.09800000	0.00000000	0.00000000
2007454.00000000	9.93660000	0.01746397	4.09800000	0.00000000	0.00000000
2007954.00000000	9.93150000	0.01747828	4.09800000	0.00000000	0.00000000
2008454.00000000	9.92650000	0.01749906	4.09700000	0.00000000	0.00000000
2008954.00000000	9.92160000	0.01752631	4.09700000	0.00000000	0.00000000
2009454.00000000	9.91650000	0.01755233	4.09700000	0.00000000	0.00000000
2009954.00000000	9.91150000	0.01757700	4.09700000	0.00000000	0.00000000
2010454.00000000	9.90650000	0.01758354	4.09700000	0.00000000	0.00000000
2010954.00000000	9.90160000	0.01758613	4.09700000	0.00000000	0.00000000
2011454.00000000	9.89650000	0.01757829	4.09700000	0.00000000	0.00000000
2011954.00000000	9.89150000	0.01757829	4.09700000	0.00000000	0.00000000
2012454.00000000	9.88650000	0.01759648	4.09700000	0.00000000	0.00000000
2012954.00000000	9.88160000	0.01763682	4.09700000	0.00000000	0.00000000
2013454.00000000	9.87660000	0.01763940	4.09700000	0.00000000	0.00000000
2013954.00000000	9.87150000	0.01764329	4.09700000	0.00000000	0.00000000
2014454.00000000	9.86650000	0.01765760	4.09700000	0.00000000	0.00000000
2014954.00000000	9.86160000	0.01769139	4.09700000	0.00000000	0.00000000
2015455.00000000	9.85660000	0.01771217	4.09700000	0.00000000	0.00000000
2015955.00000000	9.85150000	0.01774208	4.09700000	0.00000000	0.00000000
2016455.00000000	9.84650000	0.01775632	4.09700000	0.00000000	0.00000000
2016955.00000000	9.84160000	0.01777192	4.09700000	0.00000000	0.00000000
2017455.00000000	9.83660000	0.01776545	4.09700000	0.00000000	0.00000000
2017955.00000000	9.83150000	0.01777062	4.09700000	0.00000000	0.00000000
2018456.00000000	9.82650000	0.01777975	4.09700000	0.00000000	0.00000000
2018956.00000000	9.82160000	0.01779536	4.09700000	0.00000000	0.00000000
2019457.00000000	9.81650000	0.01779665	4.09700000	0.00000000	0.00000000
2019958.00000000	9.81150000	0.01781484	4.09700000	0.00000000	0.00000000
2020459.00000000	9.80650000	0.01782131	4.09700000	0.00000000	0.00000000
2020959.00000000	9.80160000	0.01783562	4.09700000	0.00000000	0.00000000
2021459.00000000	9.79650000	0.01783692	4.09700000	0.00000000	0.00000000
2021960.00000000	9.79150000	0.01786158	4.09800000	0.00000000	0.00000000
2022460.00000000	9.78650000	0.01787459	4.09900000	0.00000000	0.00000000
2022960.00000000	9.78140000	0.01790191	4.10100000	0.00000000	0.00000000
2023460.00000000	9.77650000	0.01790968	4.10200000	0.00000000	0.00000000
2023961.00000000	9.77150000	0.01793305	4.10300000	0.00000000	0.00000000
2024461.00000000	9.76650000	0.01795253	4.10300000	0.00000000	0.00000000
2024961.00000000	9.76140000	0.01798374	4.10400000	0.00000000	0.00000000
2025462.00000000	9.75650000	0.01800193	4.10400000	0.00000000	0.00000000
2025962.00000000	9.75150000	0.01802400	4.10400000	0.00000000	0.00000000
2026462.00000000	9.74640000	0.01803443	4.10400000	0.00000000	0.00000000
2026962.00000000	9.74140000	0.01805521	4.10300000	0.00000000	0.00000000
2027462.00000000	9.73650000	0.01807081	4.10300000	0.00000000	0.00000000
2027962.00000000	9.73150000	0.01808382	4.10200000	0.00000000	0.00000000
2028463.00000000	9.72640000	0.01810849	4.10200000	0.00000000	0.00000000
2028963.00000000	9.72140000	0.01812797	4.10100000	0.00000000	0.00000000
2029464.00000000	9.71650000	0.01812668	4.10100000	0.00000000	0.00000000
2029964.00000000	9.71150000	0.01814098	4.10000000	0.00000000	0.00000000
2030464.00000000	9.70640000	0.01813839	4.10000000	0.00000000	0.00000000
2030964.00000000	9.70140000	0.01815141	4.09900000	0.00000000	0.00000000
2031464.00000000	9.69650000	0.01816176	4.09900000	0.00000000	0.00000000
2031964.00000000	9.69150000	0.01817478	4.09900000	0.00000000	0.00000000
2032464.00000000	9.68640000	0.01817995	4.09900000	0.00000000	0.00000000
2032964.00000000	9.68140000	0.01819556	4.09900000	0.00000000	0.00000000
2033464.00000000	9.67650000	0.01820598	4.09900000	0.00000000	0.00000000
2033964.00000000	9.67150000	0.01822417	4.10000000	0.00000000	0.00000000
2034464.00000000	9.66640000	0.01824107	4.10000000	0.00000000	0.00000000
2034965.00000000	9.66140000	0.01826055	4.10000000	0.00000000	0.00000000
2035465.00000000	9.65650000	0.01828522	4.10100000	0.00000000	0.00000000
2035965.00000000	9.65150000	0.01829694	4.10200000	0.00000000	0.00000000
2036466.00000000	9.64640000	0.01829176	4.10200000	0.00000000	0.00000000
2036966.00000000	9.64140000	0.01828910	4.10300000	0.00000000	0.00000000
2037467.00000000	9.63650000	0.01830211	4.10400000	0.00000000	0.00000000
2037967.00000000	9.63150000	0.01832030	4.10500000	0.00000000	0.00000000
2038467.00000000	9.62640000	0.01835539	4.10600000	0.00000000	0.00000000
2038968.00000000	9.62140000	0.01837617	4.10700000	0.00000000	0.00000000
2039468.00000000	9.61650000	0.01839436	4.10800000	0.00000000	0.00000000
2039968.00000000	9.61150000	0.01840608	4.10800000	0.00000000	0.00000000
2040468.00000000	9.60640000	0.01844505	4.10800000	0.00000000	0.00000000
2040968.00000000	9.60140000	0.01848538	4.10800000	0.00000000	0.00000000
2041468.00000000	9.59650000	0.01852306	4.10700000	0.00000000	0.00000000
2041969.00000000	9.59150000	0.01853471	4.10600000	0.00000000	0.00000000
2042470.00000000	9.58640000	0.01854902	4.10400000	0.00000000	0.00000000
2042970.00000000	9.58140000	0.01854514	4.10200000	0.00000000	0.00000000
2043470.00000000	9.57640000	0.01856074	4.10100000	0.00000000	0.00000000
2043970.00000000	9.57130000	0.01858411	4.10100000	0.00000000	0.00000000
2044470.00000000	9.56640000	0.01859971	4.10100000	0.00000000	0.00000000
2044970.00000000	9.56140000	0.01858281	4.10100000	0.00000000	0.00000000
2045471.00000000	9.55640000	0.01859324	4.10200000	0.00000000	0.00000000
2045971.00000000	9.55130000	0.01860359	4.10200000	0.00000000	0.00000000
2046472.00000000	9.54640000	0.01862703	4.10200000	0.00000000	0.00000000
2046972.00000000	9.54140000	0.01864127	4.10200000	0.00000000	0.00000000
2047473.00000000	9.53630000	0.01865687	4.10200000	0.00000000	0.00000000
2047974.00000000	9.53130000	0.01867247	4.10200000	0.00000000	0.00000000
2048474.00000000	9.52640000	0.01869325	4.10200000	0.00000000	0.00000000
2048974.00000000	9.52140000	0.01869720	4.10200000	0.00000000	0.00000000
2049474.00000000	9.51630000	0.01871403	4.10200000	0.00000000	0.00000000
2049975.00000000	9.51130000	0.01872446	4.10200000	0.00000000	0.00000000
2050475.00000000	9.50640000	0.01873747	4.10200000	0.00000000	0.00000000
2050975.00000000	9.50140000	0.01875566	4.10200000	0.00000000	0.00000000
2051475.00000000	9.49630000	0.01878291	4.10200000	0.00000000	0.00000000
2051976.00000000	9.49130000	0.01879204	4.10200000	0.00000000	0.00000000
2052476.00000000	9.48640000	0.01882972	4.10200000	0.00000000	0.00000000
2052977.00000000	9.48140000	0.01885833	4.10200000	0.00000000	0.00000000
2053477.00000000	9.47630000	0.01887911	4.10200000	0.00000000	0.00000000
2053978.00000000	9.47130000	0.01890119	4.10200000	0.00000000	0.00000000
2054478.00000000	9.46640000	0.01893757	4.10200000	0.00000000	0.00000000
2054978.00000000	9.46120000	0.01895317	4.10200000	0.00000000	0.00000000
2055478.00000000	9.45630000	0.01896618	4.10200000	0.00000000	0.00000000
2055978.00000000	9.45130000	0.01897525	4.10100000	0.00000000	0.00000000
2056478.00000000	9.44640000	0.01898049	4.10100000	0.00000000	0.00000000
2056978.00000000	9.44120000	0.01899473	4.10100000	0.00000000	0.00000000
2057479.00000000	9.43630000	0.01898955	4.10100000	0.00000000	0.00000000
2057979.00000000	9.43130000	0.01900127	4.10100000	0.00000000	0.00000000
