6.0K Nb4Ta_D1_1.01mm_210C_48h_410C_50h_670C_48h 11-14-2019
12:36 PM, Thursday, November 14, 2019
File Description: l=4.75mm;d=1.1mm
Vibration Amplitude [mm]: 1.500
Calibrated at 1.5mm; Data apporpriately scaled for reduced amplitude
Vibration Frequency [Hz]: 55.00
Helium Level [%]: 72.3
Center [mm]: 14.26
Operator Name: Nawaraj

Time [ms]	Field [T]	Moment [emu]	Temp [K]	dMoment [emu]	Kramer
675861.00000000	4.75970000	-0.03701226	5.97800000	0.07344133	0.40028117
676361.00000000	4.76460000	-0.03692131	5.97900000	0.07330516	0.40001280
676861.00000000	4.76960000	-0.03687457	5.97900000	0.07320693	0.39984953
677361.00000000	4.77470000	-0.03684854	5.97900000	0.07314165	0.39977802
677862.00000000	4.77970000	-0.03683553	5.97900000	0.07310551	0.39978381
678362.00000000	4.78460000	-0.03680181	5.97900000	0.07305049	0.39973574
678863.00000000	4.78960000	-0.03677060	5.97900000	0.07296599	0.39960880
679363.00000000	4.79470000	-0.03672380	5.97900000	0.07283446	0.39935472
679863.00000000	4.79970000	-0.03668741	5.97800000	0.07273822	0.39919478
680364.00000000	4.80460000	-0.03663284	5.97700000	0.07265437	0.39906642
680864.00000000	4.80970000	-0.03657043	5.97700000	0.07257826	0.39896315
681364.00000000	4.81470000	-0.03650550	5.97600000	0.07249154	0.39882830
681864.00000000	4.81970000	-0.03646653	5.97600000	0.07242420	0.39874648
682365.00000000	4.82460000	-0.03643533	5.97500000	0.07236725	0.39869093
682866.00000000	4.82970000	-0.03637292	5.97500000	0.07225896	0.39849776
683366.00000000	4.83470000	-0.03629239	5.97500000	0.07211873	0.39821390
683866.00000000	4.83970000	-0.03622739	5.97500000	0.07197986	0.39793315
684367.00000000	4.84460000	-0.03619101	5.97500000	0.07188904	0.39778263
684867.00000000	4.84970000	-0.03615463	5.97500000	0.07180677	0.39765954
685367.00000000	4.85470000	-0.03611566	5.97500000	0.07171095	0.39749654
685867.00000000	4.85970000	-0.03604024	5.97500000	0.07159622	0.39728064
686367.00000000	4.86460000	-0.03597531	5.97500000	0.07148883	0.39708263
686867.00000000	4.86970000	-0.03591290	5.97500000	0.07138079	0.39688642
687367.00000000	4.87470000	-0.03588695	5.97600000	0.07130176	0.39676841
687867.00000000	4.87970000	-0.03583496	5.97600000	0.07119777	0.39658060
688367.00000000	4.88460000	-0.03577514	5.97600000	0.07111059	0.39643720
688867.00000000	4.88970000	-0.03571798	5.97600000	0.07103951	0.39634239
689367.00000000	4.89470000	-0.03571021	5.97600000	0.07100613	0.39635053
689867.00000000	4.89970000	-0.03567383	5.97600000	0.07092381	0.39622182
690367.00000000	4.90460000	-0.03562962	5.97600000	0.07083331	0.39606791
690867.00000000	4.90970000	-0.03557245	5.97600000	0.07071840	0.39584937
691367.00000000	4.91470000	-0.03553607	5.97600000	0.07063414	0.39571414
691867.00000000	4.91970000	-0.03549710	5.97600000	0.07054876	0.39557547
692367.00000000	4.92460000	-0.03546331	5.97600000	0.07050246	0.39554406
692867.00000000	4.92970000	-0.03540873	5.97600000	0.07043364	0.39545330
693367.00000000	4.93470000	-0.03534374	5.97600000	0.07033879	0.39528709
693867.00000000	4.93970000	-0.03526580	5.97600000	0.07022316	0.39506205
694367.00000000	4.94460000	-0.03519821	5.97600000	0.07012686	0.39488897
694867.00000000	4.94970000	-0.03513839	5.97600000	0.07001813	0.39468442
695367.00000000	4.95470000	-0.03512804	5.97600000	0.06994198	0.39456931
695868.00000000	4.95970000	-0.03512020	5.97600000	0.06987673	0.39448466
696368.00000000	4.96460000	-0.03508648	5.97600000	0.06981269	0.39440121
696870.00000000	4.96970000	-0.03503449	5.97600000	0.06972027	0.39424125
697370.00000000	4.97470000	-0.03497467	5.97600000	0.06961075	0.39403054
697870.00000000	4.97970000	-0.03492794	5.97600000	0.06952558	0.39388831
698371.00000000	4.98480000	-0.03490709	5.97600000	0.06949943	0.39391504
698872.00000000	4.98970000	-0.03486812	5.97600000	0.06942381	0.39379738
699373.00000000	4.99470000	-0.03480837	5.97600000	0.06931077	0.39357519
699873.00000000	4.99980000	-0.03475379	5.97600000	0.06919998	0.39336086
700373.00000000	5.00480000	-0.03470699	5.97600000	0.06910959	0.39320210
700873.00000000	5.00970000	-0.03465241	5.97600000	0.06901916	0.39304091
701374.00000000	5.01470000	-0.03458224	5.97500000	0.06890820	0.39282280
701874.00000000	5.01980000	-0.03452767	5.97500000	0.06879975	0.39261332
702374.00000000	5.02480000	-0.03448345	5.97500000	0.06869869	0.39242251
702874.00000000	5.02970000	-0.03446008	5.97500000	0.06863809	0.39234499
703374.00000000	5.03470000	-0.03442111	5.97500000	0.06857619	0.39226547
703874.00000000	5.03970000	-0.03437431	5.97500000	0.06850599	0.39216195
704374.00000000	5.04480000	-0.03429895	5.97500000	0.06840566	0.39197378
704875.00000000	5.04970000	-0.03426516	5.97500000	0.06834087	0.39188320
705375.00000000	5.05470000	-0.03425215	5.97500000	0.06828869	0.39183049
705875.00000000	5.05980000	-0.03424697	5.97500000	0.06822080	0.39173442
706375.00000000	5.06480000	-0.03418463	5.97500000	0.06811181	0.39151806
706875.00000000	5.06970000	-0.03411704	5.97500000	0.06801299	0.39132851
707375.00000000	5.07470000	-0.03405981	5.97500000	0.06795228	0.39125024
707875.00000000	5.07980000	-0.03402868	5.97400000	0.06789288	0.39117741
708376.00000000	5.08480000	-0.03400006	5.97400000	0.06780923	0.39103252
708876.00000000	5.08970000	-0.03396886	5.97400000	0.06773304	0.39090690
709376.00000000	5.09470000	-0.03393772	5.97300000	0.06766833	0.39081605
709877.00000000	5.09980000	-0.03390127	5.97200000	0.06758530	0.39067391
710378.00000000	5.10480000	-0.03385971	5.97100000	0.06747765	0.39045830
710878.00000000	5.10980000	-0.03381556	5.97000000	0.06740058	0.39033076
711378.00000000	5.11490000	-0.03378695	5.96900000	0.06734829	0.39027664
711879.00000000	5.11980000	-0.03373497	5.96900000	0.06726988	0.39014277
712379.00000000	5.12480000	-0.03369082	5.96900000	0.06718317	0.38998642
712879.00000000	5.12980000	-0.03363359	5.96800000	0.06708159	0.38978650
713379.00000000	5.13470000	-0.03357901	5.96800000	0.06698243	0.38959127
713879.00000000	5.13980000	-0.03353745	5.96800000	0.06690404	0.38945988
714379.00000000	5.14480000	-0.03351143	5.96800000	0.06684694	0.38938831
714879.00000000	5.14980000	-0.03347246	5.96800000	0.06678528	0.38930320
715379.00000000	5.15470000	-0.03343090	5.96800000	0.06672434	0.38921806
715879.00000000	5.15980000	-0.03337633	5.96800000	0.06661155	0.38898511
716379.00000000	5.16480000	-0.03331916	5.96800000	0.06650045	0.38875472
716879.00000000	5.16980000	-0.03327495	5.96800000	0.06642189	0.38861901
717379.00000000	5.17490000	-0.03325158	5.96800000	0.06635543	0.38852031
717879.00000000	5.17980000	-0.03320736	5.96800000	0.06625221	0.38830986
718379.00000000	5.18480000	-0.03316062	5.96800000	0.06614036	0.38807554
718879.00000000	5.18980000	-0.03312683	5.96800000	0.06605772	0.38792649
719379.00000000	5.19490000	-0.03308779	5.96800000	0.06600585	0.38786940
719879.00000000	5.19980000	-0.03303846	5.96800000	0.06594471	0.38778110
720379.00000000	5.20480000	-0.03300467	5.96800000	0.06587157	0.38765912
720879.00000000	5.20980000	-0.03296045	5.96700000	0.06576415	0.38743590
721379.00000000	5.21470000	-0.03290588	5.96700000	0.06566810	0.38724387
721879.00000000	5.21980000	-0.03287209	5.96700000	0.06561541	0.38718310
722379.00000000	5.22480000	-0.03281752	5.96700000	0.06553666	0.38704330
722879.00000000	5.22980000	-0.03275777	5.96700000	0.06544851	0.38687542
723379.00000000	5.23490000	-0.03271614	5.96700000	0.06537179	0.38674284
723879.00000000	5.23980000	-0.03268759	5.96700000	0.06530167	0.38662578
724380.00000000	5.24480000	-0.03264337	5.96700000	0.06520173	0.38642197
724880.00000000	5.24980000	-0.03260958	5.96700000	0.06511183	0.38624746
725380.00000000	5.25490000	-0.03256543	5.96600000	0.06501160	0.38604376
725881.00000000	5.25980000	-0.03252905	5.96600000	0.06494804	0.38594492
726381.00000000	5.26480000	-0.03250044	5.96600000	0.06490336	0.38590380
726881.00000000	5.26980000	-0.03247448	5.96600000	0.06484187	0.38581250
727381.00000000	5.27490000	-0.03242508	5.96600000	0.06474070	0.38560464
727881.00000000	5.27980000	-0.03240171	5.96500000	0.06468355	0.38552390
728381.00000000	5.28480000	-0.03236533	5.96500000	0.06464187	0.38549088
728881.00000000	5.28980000	-0.03231594	5.96400000	0.06457983	0.38539694
729381.00000000	5.29490000	-0.03226136	5.96400000	0.06447877	0.38518804
729881.00000000	5.29980000	-0.03220679	5.96400000	0.06436402	0.38493417
730381.00000000	5.30480000	-0.03215481	5.96400000	0.06426693	0.38473441
730881.00000000	5.30980000	-0.03211843	5.96300000	0.06420487	0.38463918
731381.00000000	5.31470000	-0.03208981	5.96200000	0.06416277	0.38460174
731882.00000000	5.31980000	-0.03205861	5.96200000	0.06409947	0.38450417
732383.00000000	5.32480000	-0.03200921	5.96100000	0.06401446	0.38433935
732884.00000000	5.32980000	-0.03195464	5.96100000	0.06392498	0.38416077
733384.00000000	5.33490000	-0.03186893	5.96100000	0.06379688	0.38386744
733885.00000000	5.33980000	-0.03178574	5.96100000	0.06367423	0.38358632
734386.00000000	5.34480000	-0.03174418	5.96100000	0.06361216	0.38348902
734887.00000000	5.34990000	-0.03171039	5.96100000	0.06355297	0.38340198
735387.00000000	5.35490000	-0.03168954	5.96100000	0.06349574	0.38331883
735887.00000000	5.35980000	-0.03167660	5.96100000	0.06344704	0.38325940
736387.00000000	5.36480000	-0.03167135	5.96100000	0.06340235	0.38321374
736887.00000000	5.36990000	-0.03164798	5.96100000	0.06331000	0.38302551
737387.00000000	5.37490000	-0.03161419	5.96100000	0.06322532	0.38285835
737888.00000000	5.37980000	-0.03156745	5.96100000	0.06314132	0.38269110
738388.00000000	5.38480000	-0.03153366	5.96100000	0.06307371	0.38257499
738888.00000000	5.38990000	-0.03148944	5.96100000	0.06299458	0.38242543
739389.00000000	5.39490000	-0.03143487	5.96000000	0.06290804	0.38225126
739889.00000000	5.39980000	-0.03137512	5.96000000	0.06280822	0.38203458
740389.00000000	5.40500000	-0.03134650	5.96000000	0.06273425	0.38190142
740889.00000000	5.40990000	-0.03132831	5.96000000	0.06268071	0.38182493
741389.00000000	5.41490000	-0.03132055	5.96000000	0.06265022	0.38182022
741889.00000000	5.41980000	-0.03126856	5.96000000	0.06258345	0.38170299
742390.00000000	5.42500000	-0.03121133	5.96000000	0.06251331	0.38158050
742890.00000000	5.42990000	-0.03113339	5.96000000	0.06239815	0.38131495
743390.00000000	5.43490000	-0.03107098	5.96000000	0.06228824	0.38106663
743890.00000000	5.43980000	-0.03104244	5.96000000	0.06221282	0.38092168
744390.00000000	5.44500000	-0.03101907	5.95900000	0.06213843	0.38078481
744891.00000000	5.44990000	-0.03099563	5.95900000	0.06207175	0.38066602
745391.00000000	5.45490000	-0.03094624	5.95900000	0.06198800	0.38049637
745891.00000000	5.45980000	-0.03089950	5.95900000	0.06190130	0.38031553
746392.00000000	5.46500000	-0.03083968	5.95900000	0.06179798	0.38008847
746892.00000000	5.46990000	-0.03080589	5.95900000	0.06172097	0.37993669
747392.00000000	5.47490000	-0.03075915	5.95900000	0.06163188	0.37974910
747892.00000000	5.47980000	-0.03070199	5.95900000	0.06155716	0.37960374
748393.00000000	5.48500000	-0.03065259	5.95900000	0.06150424	0.37953051
748893.00000000	5.48990000	-0.03065259	5.95900000	0.06149059	0.37957312
749393.00000000	5.49490000	-0.03062398	5.95900000	0.06143278	0.37948099
749893.00000000	5.50000000	-0.03055639	5.95900000	0.06130475	0.37917328
750394.00000000	5.50500000	-0.03048363	5.95900000	0.06116243	0.37881895
750894.00000000	5.50990000	-0.03045767	5.95900000	0.06107722	0.37863919
751394.00000000	5.51490000	-0.03042647	5.95900000	0.06101644	0.37853657
751894.00000000	5.52000000	-0.03040827	5.96000000	0.06099120	0.37854573
752394.00000000	5.52500000	-0.03035629	5.96000000	0.06091112	0.37838277
752894.00000000	5.52990000	-0.03031732	5.96000000	0.06082133	0.37818758
753394.00000000	5.53490000	-0.03027310	5.96000000	0.06072617	0.37797701
753895.00000000	5.54000000	-0.03023154	5.96000000	0.06063432	0.37777803
754396.00000000	5.54500000	-0.03020817	5.96000000	0.06057519	0.37767895
754897.00000000	5.54990000	-0.03017438	5.96000000	0.06051385	0.37757104
755397.00000000	5.55510000	-0.03011722	5.96000000	0.06043586	0.37741600
755897.00000000	5.56000000	-0.03006524	5.96000000	0.06036830	0.37728814
756397.00000000	5.56500000	-0.03000801	5.96000000	0.06029546	0.37714522
756897.00000000	5.56990000	-0.02994049	5.96000000	0.06021222	0.37696772
757397.00000000	5.57490000	-0.02990670	5.96100000	0.06015495	0.37687293
757897.00000000	5.58000000	-0.02987031	5.96100000	0.06008055	0.37672592
758397.00000000	5.58500000	-0.02984947	5.96200000	0.06002135	0.37662460
758898.00000000	5.58990000	-0.02983128	5.96200000	0.05997323	0.37655614
759399.00000000	5.59510000	-0.02981308	5.96200000	0.05993124	0.37651180
759899.00000000	5.60000000	-0.02978454	5.96200000	0.05985017	0.37633940
760399.00000000	5.60500000	-0.02975851	5.96200000	0.05976744	0.37616315
760899.00000000	5.60990000	-0.02970653	5.96200000	0.05969497	0.37601714
761399.00000000	5.61510000	-0.02966497	5.96200000	0.05962844	0.37589462
761899.00000000	5.62000000	-0.02963376	5.96200000	0.05956154	0.37576561
762399.00000000	5.62500000	-0.02960522	5.96200000	0.05950459	0.37566944
762899.00000000	5.62990000	-0.02956100	5.96200000	0.05943435	0.37552939
763399.00000000	5.63510000	-0.02953239	5.96100000	0.05936810	0.37540666
763899.00000000	5.64000000	-0.02947263	5.96100000	0.05926700	0.37516840
764399.00000000	5.64500000	-0.02942324	5.96100000	0.05917925	0.37497364
764899.00000000	5.64990000	-0.02938686	5.96000000	0.05911249	0.37484334
765399.00000000	5.65510000	-0.02934271	5.96000000	0.05903956	0.37469823
765899.00000000	5.66000000	-0.02929331	5.96000000	0.05896725	0.37454976
766399.00000000	5.66500000	-0.02924651	5.96000000	0.05890242	0.37442648
766900.00000000	5.66990000	-0.02921013	5.96000000	0.05885016	0.37434125
767400.00000000	5.67510000	-0.02919452	5.96000000	0.05879327	0.37424602
767900.00000000	5.68000000	-0.02916598	5.96000000	0.05871951	0.37409190
768400.00000000	5.68500000	-0.02911658	5.96000000	0.05864257	0.37392896
768900.00000000	5.68990000	-0.02904382	5.96000000	0.05855387	0.37372654
769401.00000000	5.69510000	-0.02898666	5.96000000	0.05845335	0.37349092
769901.00000000	5.70000000	-0.02895028	5.96000000	0.05834578	0.37322733
770401.00000000	5.70500000	-0.02893985	5.96000000	0.05828291	0.37310796
770901.00000000	5.71010000	-0.02892166	5.96000000	0.05823834	0.37304862
771401.00000000	5.71510000	-0.02887486	5.96000000	0.05819112	0.37297893
771901.00000000	5.72000000	-0.02882287	5.96000000	0.05813138	0.37286732
772401.00000000	5.72500000	-0.02878131	5.96000000	0.05805109	0.37269113
772902.00000000	5.72990000	-0.02875270	5.96000000	0.05795588	0.37246503
773403.00000000	5.73510000	-0.02871890	5.96000000	0.05787773	0.37229824
773903.00000000	5.74000000	-0.02865139	5.96000000	0.05778792	0.37208872
774404.00000000	5.74500000	-0.02857079	5.96000000	0.05769535	0.37187151
774905.00000000	5.75010000	-0.02853699	5.96100000	0.05762885	0.37173959
775406.00000000	5.75510000	-0.02852398	5.96100000	0.05756742	0.37162216
775907.00000000	5.76000000	-0.02851621	5.96100000	0.05752484	0.37156375
776407.00000000	5.76510000	-0.02845381	5.96100000	0.05744469	0.37138695
776907.00000000	5.77010000	-0.02839923	5.96200000	0.05737297	0.37123551
777407.00000000	5.77510000	-0.02835767	5.96200000	0.05729889	0.37107609
777907.00000000	5.78000000	-0.02833948	5.96200000	0.05723577	0.37095031
778408.00000000	5.78510000	-0.02831087	5.96300000	0.05718170	0.37085681
778908.00000000	5.79010000	-0.02829009	5.96300000	0.05713794	0.37079496
779408.00000000	5.79510000	-0.02823810	5.96300000	0.05707123	0.37065840
779910.00000000	5.80000000	-0.02820956	5.96400000	0.05700805	0.37053146
780410.00000000	5.80510000	-0.02816534	5.96400000	0.05691872	0.37032241
780910.00000000	5.81010000	-0.02813938	5.96400000	0.05686124	0.37021506
781411.00000000	5.81510000	-0.02810034	5.96400000	0.05679270	0.37007142
781911.00000000	5.82020000	-0.02805361	5.96400000	0.05670567	0.36986883
782411.00000000	5.82510000	-0.02798602	5.96400000	0.05660122	0.36960578
782912.00000000	5.83010000	-0.02793404	5.96500000	0.05650989	0.36938669
783412.00000000	5.83510000	-0.02789765	5.96600000	0.05644024	0.36923810
783912.00000000	5.84000000	-0.02786904	5.96700000	0.05638473	0.36913394
784412.00000000	5.84510000	-0.02784049	5.96700000	0.05634211	0.36907491
784913.00000000	5.85010000	-0.02783525	5.96700000	0.05630937	0.36904657
785413.00000000	5.85510000	-0.02777032	5.96800000	0.05620553	0.36878487
785913.00000000	5.86020000	-0.02773911	5.96800000	0.05613502	0.36863372
786413.00000000	5.86510000	-0.02769497	5.96800000	0.05605137	0.36843592
786913.00000000	5.87010000	-0.02768195	5.96800000	0.05601594	0.36839793
787413.00000000	5.87510000	-0.02766376	5.96800000	0.05596122	0.36829633
787914.00000000	5.88020000	-0.02764298	5.96800000	0.05590307	0.36818479
788415.00000000	5.88510000	-0.02762479	5.96800000	0.05586671	0.36814169
788915.00000000	5.89010000	-0.02758575	5.96700000	0.05580338	0.36801111
789415.00000000	5.89510000	-0.02754678	5.96700000	0.05573692	0.36786993
789915.00000000	5.90020000	-0.02749739	5.96700000	0.05567149	0.36773342
790416.00000000	5.90510000	-0.02744540	5.96700000	0.05559864	0.36756900
790917.00000000	5.91010000	-0.02742203	5.96700000	0.05554580	0.36747207
791417.00000000	5.91520000	-0.02740643	5.96700000	0.05549646	0.36738804
791918.00000000	5.92020000	-0.02736746	5.96700000	0.05541536	0.36719703
792418.00000000	5.92510000	-0.02733367	5.96700000	0.05534366	0.36703533
792918.00000000	5.93030000	-0.02729470	5.96700000	0.05527004	0.36687155
793418.00000000	5.93520000	-0.02724012	5.96700000	0.05517923	0.36664574
793918.00000000	5.94020000	-0.02721669	5.96700000	0.05511185	0.36649896
794418.00000000	5.94510000	-0.02718555	5.96700000	0.05505002	0.36636883
794918.00000000	5.95010000	-0.02714658	5.96700000	0.05497706	0.36620292
795419.00000000	5.95520000	-0.02709978	5.96600000	0.05487547	0.36594282
795919.00000000	5.96020000	-0.02705038	5.96600000	0.05478825	0.36572859
796419.00000000	5.96510000	-0.02701918	5.96600000	0.05474177	0.36564855
796919.00000000	5.97030000	-0.02698538	5.96600000	0.05469247	0.36556347
797419.00000000	5.97520000	-0.02697244	5.96600000	0.05466872	0.36555906
797919.00000000	5.98020000	-0.02694641	5.96600000	0.05462104	0.36547605
798419.00000000	5.98510000	-0.02689184	5.96600000	0.05454121	0.36528367
798919.00000000	5.99010000	-0.02684245	5.96600000	0.05446868	0.36511691
799419.00000000	5.99520000	-0.02682684	5.96600000	0.05442338	0.36504271
799919.00000000	6.00020000	-0.02678269	5.96600000	0.05434071	0.36484138
800419.00000000	6.00510000	-0.02674113	5.96600000	0.05424604	0.36459783
800919.00000000	6.01010000	-0.02670210	5.96500000	0.05415916	0.36438155
801419.00000000	6.01510000	-0.02665277	5.96500000	0.05407623	0.36417816
801919.00000000	6.02020000	-0.02660855	5.96500000	0.05400213	0.36400570
802420.00000000	6.02520000	-0.02659036	5.96500000	0.05395238	0.36391350
802921.00000000	6.03030000	-0.02654880	5.96500000	0.05387459	0.36372798
803421.00000000	6.03520000	-0.02650717	5.96500000	0.05380004	0.36355005
803921.00000000	6.04020000	-0.02647338	5.96400000	0.05373692	0.36341196
804421.00000000	6.04520000	-0.02647604	5.96400000	0.05372411	0.36344380
804921.00000000	6.05010000	-0.02647338	5.96400000	0.05370739	0.36346087
805421.00000000	6.05520000	-0.02643700	5.96400000	0.05364747	0.36333460
805922.00000000	6.06020000	-0.02638243	5.96400000	0.05357340	0.36315862
806422.00000000	6.06520000	-0.02638243	5.96400000	0.05352690	0.36307583
806922.00000000	6.07010000	-0.02638243	5.96400000	0.05347032	0.36295715
807422.00000000	6.07520000	-0.02635647	5.96300000	0.05340904	0.36282528
807922.00000000	6.08020000	-0.02629406	5.96200000	0.05333903	0.36266197
808422.00000000	6.08520000	-0.02622913	5.96100000	0.05325419	0.36244793
808922.00000000	6.09030000	-0.02617974	5.96100000	0.05317040	0.36223853
809422.00000000	6.09520000	-0.02616672	5.96100000	0.05311067	0.36210780
809922.00000000	6.10020000	-0.02613811	5.96000000	0.05304018	0.36194161
810423.00000000	6.10520000	-0.02608095	5.96000000	0.05293230	0.36164742
810923.00000000	6.11030000	-0.02603155	5.96000000	0.05283673	0.36139621
811423.00000000	6.11520000	-0.02600042	5.95900000	0.05277980	0.36127387
811923.00000000	6.12020000	-0.02596403	5.95900000	0.05273140	0.36118197
812423.00000000	6.12520000	-0.02591464	5.95900000	0.05266939	0.36104324
812923.00000000	6.13030000	-0.02587042	5.95900000	0.05261357	0.36092694
813423.00000000	6.13520000	-0.02583145	5.95900000	0.05255105	0.36078450
813923.00000000	6.14020000	-0.02580025	5.95900000	0.05248776	0.36064064
814423.00000000	6.14520000	-0.02575092	5.95900000	0.05241704	0.36047094
814923.00000000	6.15030000	-0.02572490	5.95900000	0.05235484	0.36033173
815423.00000000	6.15520000	-0.02568334	5.95900000	0.05228972	0.36017925
815924.00000000	6.16020000	-0.02565472	5.95900000	0.05224757	0.36010715
816424.00000000	6.16520000	-0.02562876	5.95900000	0.05221956	0.36008365
816924.00000000	6.17030000	-0.02562093	5.96000000	0.05219682	0.36007967
817425.00000000	6.17520000	-0.02559238	5.96000000	0.05215085	0.35999251
817925.00000000	6.18020000	-0.02557419	5.96000000	0.05212122	0.35996304
818425.00000000	6.18530000	-0.02553256	5.96000000	0.05206648	0.35984818
818925.00000000	6.19030000	-0.02550136	5.96000000	0.05201211	0.35973290
819425.00000000	6.19520000	-0.02545980	5.96000000	0.05194984	0.35958863
819925.00000000	6.20020000	-0.02542859	5.96000000	0.05189235	0.35946209
820426.00000000	6.20530000	-0.02538445	5.96000000	0.05180060	0.35921801
820927.00000000	6.21030000	-0.02536626	5.96000000	0.05173370	0.35905826
821427.00000000	6.21520000	-0.02534023	5.96000000	0.05166862	0.35890308
821927.00000000	6.22020000	-0.02532728	5.96000000	0.05164253	0.35888462
822428.00000000	6.22530000	-0.02529608	5.95800000	0.05158667	0.35876395
822929.00000000	6.23030000	-0.02527271	5.95700000	0.05153542	0.35865769
823429.00000000	6.23520000	-0.02525186	5.95600000	0.05148076	0.35853790
823929.00000000	6.24040000	-0.02524151	5.95400000	0.05144368	0.35848347
824430.00000000	6.24530000	-0.02522849	5.95300000	0.05140366	0.35841433
824930.00000000	6.25030000	-0.02520254	5.95200000	0.05135363	0.35831153
825431.00000000	6.25520000	-0.02515573	5.95100000	0.05129011	0.35816002
825931.00000000	6.26040000	-0.02511935	5.95000000	0.05122292	0.35799973
826432.00000000	6.26530000	-0.02508297	5.94900000	0.05114447	0.35779545
826933.00000000	6.27030000	-0.02503875	5.94900000	0.05105249	0.35754488
827433.00000000	6.27520000	-0.02498677	5.94900000	0.05095758	0.35728213
827934.00000000	6.28040000	-0.02494780	5.94800000	0.05089366	0.35713192
828434.00000000	6.28530000	-0.02493219	5.94800000	0.05086259	0.35709249
828934.00000000	6.29030000	-0.02490365	5.94800000	0.05082016	0.35701450
829434.00000000	6.29540000	-0.02485943	5.94800000	0.05076566	0.35689532
829934.00000000	6.30040000	-0.02481528	5.94800000	0.05069556	0.35671961
830434.00000000	6.30530000	-0.02477365	5.94800000	0.05060225	0.35646046
830934.00000000	6.31030000	-0.02473986	5.94800000	0.05055147	0.35635216
831435.00000000	6.31520000	-0.02471649	5.94800000	0.05053911	0.35637775
831935.00000000	6.32040000	-0.02468270	5.94800000	0.05050685	0.35633729
832435.00000000	6.32530000	-0.02465149	5.94800000	0.05044780	0.35619792
832935.00000000	6.33030000	-0.02459951	5.94800000	0.05034741	0.35591366
833435.00000000	6.33540000	-0.02455536	5.94700000	0.05026485	0.35569330
833935.00000000	6.34040000	-0.02452157	5.94700000	0.05019421	0.35551339
834436.00000000	6.34530000	-0.02451115	5.94700000	0.05014813	0.35541881
834936.00000000	6.35030000	-0.02446959	5.94700000	0.05006371	0.35518947
835436.00000000	6.35540000	-0.02445657	5.94700000	0.05000561	0.35505454
835937.00000000	6.36040000	-0.02443320	5.94700000	0.04992792	0.35484839
836437.00000000	6.36530000	-0.02440200	5.94700000	0.04986361	0.35468805
836937.00000000	6.37030000	-0.02434225	5.94700000	0.04977997	0.35446006
837437.00000000	6.37540000	-0.02428768	5.94700000	0.04972540	0.35433659
837938.00000000	6.38040000	-0.02423569	5.94700000	0.04966947	0.35420666
838438.00000000	6.38530000	-0.02422268	5.94700000	0.04960870	0.35405788
838938.00000000	6.39030000	-0.02419931	5.94700000	0.04954854	0.35391236
839438.00000000	6.39540000	-0.02418112	5.94700000	0.04951233	0.35385361
839939.00000000	6.40040000	-0.02414733	5.94700000	0.04946294	0.35374616
840439.00000000	6.40530000	-0.02411095	5.94700000	0.04941101	0.35362807
840940.00000000	6.41040000	-0.02406155	5.94700000	0.04934039	0.35344560
841440.00000000	6.41540000	-0.02401999	5.94700000	0.04927040	0.35326367
841940.00000000	6.42040000	-0.02398102	5.94700000	0.04921344	0.35312820
842441.00000000	6.42530000	-0.02395758	5.94700000	0.04917470	0.35305651
842941.00000000	6.43040000	-0.02392904	5.94800000	0.04912884	0.35296184
843441.00000000	6.43540000	-0.02390301	5.94800000	0.04907326	0.35283067
843941.00000000	6.44040000	-0.02387964	5.94800000	0.04900157	0.35264132
844441.00000000	6.44530000	-0.02386145	5.94800000	0.04895236	0.35253125
844941.00000000	6.45040000	-0.02384326	5.94800000	0.04891619	0.35247066
845441.00000000	6.45540000	-0.02382248	5.94800000	0.04888623	0.35243098
845941.00000000	6.46040000	-0.02378603	5.94800000	0.04883872	0.35232786
846441.00000000	6.46530000	-0.02373146	5.94700000	0.04876328	0.35212237
846941.00000000	6.47040000	-0.02367947	5.94700000	0.04868209	0.35189849
847441.00000000	6.47540000	-0.02363532	5.94700000	0.04861411	0.35172060
847941.00000000	6.48040000	-0.02361196	5.94700000	0.04856212	0.35160033
848441.00000000	6.48530000	-0.02359376	5.94700000	0.04850951	0.35147622
848942.00000000	6.49050000	-0.02358075	5.94700000	0.04845878	0.35136279
849443.00000000	6.49540000	-0.02353395	5.94700000	0.04837151	0.35111250
849943.00000000	6.50040000	-0.02349497	5.94700000	0.04828360	0.35086079
850443.00000000	6.50530000	-0.02346118	5.94700000	0.04821149	0.35066474
850944.00000000	6.51050000	-0.02342480	5.94800000	0.04815575	0.35053201
851445.00000000	6.51540000	-0.02339101	5.94800000	0.04812208	0.35047534
851945.00000000	6.52040000	-0.02337282	5.94800000	0.04809293	0.35043636
852446.00000000	6.52550000	-0.02334161	5.94800000	0.04804008	0.35031225
852946.00000000	6.53050000	-0.02332342	5.94800000	0.04798632	0.35018323
853447.00000000	6.53540000	-0.02329746	5.94800000	0.04793590	0.35006483
853947.00000000	6.54040000	-0.02326367	5.94900000	0.04786811	0.34988409
854448.00000000	6.54550000	-0.02322988	5.94900000	0.04779805	0.34969612
854950.00000000	6.55050000	-0.02320392	5.94900000	0.04774481	0.34956804
855451.00000000	6.55540000	-0.02314928	5.94900000	0.04766726	0.34934933
855951.00000000	6.56050000	-0.02311555	5.94900000	0.04760539	0.34919042
856451.00000000	6.56550000	-0.02306616	5.95000000	0.04753897	0.34901318
